order_id,region,product,price,quantity
94320,US,Monitor,1340,3
94321,EU,Laptop,517,3
94322,US,Laptop,845,3
94323,EU,Tablet,779,1
94324,India,Monitor,558,3
94325,EU,Phone,1170,3
94326,US,Monitor,459,4
94327,India,Monitor,230,4
94328,US,Tablet,257,1
94329,US,Monitor,735,1
94330,EU,Laptop,259,2
94331,India,Phone,748,3
94332,EU,Tablet,685,4
94333,US,Phone,918,3
94334,US,Laptop,881,2
94335,US,Laptop,671,1
94336,India,Tablet,480,3
94337,India,Tablet,1135,2
94338,EU,Tablet,797,2
94339,US,Laptop,296,4
94340,US,Monitor,1130,1
94341,EU,Tablet,449,1
94342,India,Monitor,437,3
94343,US,Laptop,812,3
94344,US,Tablet,347,3
94345,India,Laptop,1271,1
94346,India,Phone,329,1
94347,EU,Laptop,613,3
94348,India,Monitor,955,4
94349,India,Laptop,725,1
94350,EU,Phone,1493,1
94351,US,Phone,765,3
94352,India,Monitor,852,2
94353,US,Phone,1281,4
94354,EU,Phone,522,2
94355,US,Phone,772,1
94356,US,Monitor,642,2
94357,India,Laptop,1037,2
94358,India,Tablet,1118,1
94359,US,Laptop,763,1
94360,EU,Phone,692,2
94361,US,Monitor,924,3
94362,India,Laptop,1285,1
94363,US,Phone,535,4
94364,India,Laptop,618,3
94365,India,Tablet,630,2
94366,EU,Tablet,793,1
94367,India,Laptop,1163,2
94368,EU,Monitor,375,3
94369,US,Tablet,373,4
94370,India,Laptop,1412,1
94371,India,Laptop,257,1
94372,India,Phone,1239,2
94373,EU,Phone,713,1
94374,EU,Monitor,1025,2
94375,EU,Phone,256,3
94376,EU,Monitor,1303,3
94377,EU,Laptop,438,4
94378,EU,Tablet,1418,3
94379,EU,Monitor,489,3
94380,US,Tablet,1416,2
94381,EU,Phone,557,2
94382,EU,Phone,1481,1
94383,EU,Phone,946,2
94384,US,Tablet,472,3
94385,India,Monitor,1149,4
94386,India,Laptop,973,4
94387,US,Phone,877,3
94388,India,Laptop,496,2
94389,US,Phone,328,3
94390,US,Phone,1204,1
94391,US,Laptop,207,3
94392,EU,Laptop,336,1
94393,EU,Laptop,658,1
94394,US,Tablet,1441,2
94395,India,Phone,299,3
94396,EU,Tablet,368,2
94397,India,Monitor,1340,3
94398,India,Monitor,437,2
94399,EU,Laptop,575,4
94400,US,Tablet,223,1
94401,EU,Tablet,1032,3
94402,India,Tablet,893,1
94403,India,Phone,1235,4
94404,EU,Tablet,829,2
94405,US,Laptop,502,3
94406,India,Laptop,286,2
94407,US,Laptop,304,2
94408,EU,Tablet,1406,3
94409,India,Phone,756,3
94410,EU,Phone,486,4
94411,India,Phone,1113,3
94412,US,Laptop,1350,3
94413,India,Phone,666,3
94414,US,Tablet,832,2
94415,EU,Monitor,681,2
94416,US,Tablet,1259,1
94417,EU,Phone,345,3
94418,US,Tablet,459,4
94419,India,Laptop,920,1
94420,India,Phone,320,3
94421,US,Phone,432,3
94422,US,Monitor,349,4
94423,EU,Tablet,267,4
94424,India,Phone,559,1
94425,EU,Monitor,987,4
94426,India,Laptop,293,1
94427,US,Laptop,827,3
94428,India,Tablet,712,3
94429,US,Tablet,583,2
94430,EU,Laptop,358,2
94431,EU,Phone,868,4
94432,EU,Laptop,1414,1
94433,US,Phone,817,4
94434,US,Phone,1385,2
94435,India,Monitor,1201,2
94436,India,Laptop,278,1
94437,US,Laptop,803,2
94438,US,Laptop,584,1
94439,India,Tablet,592,3
94440,India,Tablet,772,1
94441,US,Monitor,957,2
94442,India,Laptop,1359,2
94443,EU,Phone,804,3
94444,EU,Laptop,575,2
94445,EU,Phone,499,4
94446,US,Tablet,828,2
94447,US,Monitor,824,3
94448,US,Tablet,618,3
94449,US,Phone,492,3
94450,US,Tablet,565,2
94451,US,Phone,1201,3
94452,India,Laptop,589,2
94453,US,Monitor,240,2
94454,EU,Laptop,1261,1
94455,EU,Monitor,1066,4
94456,India,Phone,1033,1
94457,India,Monitor,1476,1
94458,India,Phone,590,1
94459,US,Laptop,825,1
94460,US,Tablet,714,2
94461,India,Laptop,993,3
94462,India,Phone,805,3
94463,US,Laptop,719,1
94464,US,Laptop,778,1
94465,India,Phone,964,1
94466,US,Tablet,1468,4
94467,EU,Tablet,1304,1
94468,EU,Phone,1458,4
94469,EU,Laptop,297,3
94470,US,Laptop,1166,2
94471,EU,Monitor,868,1
94472,US,Monitor,473,1
94473,EU,Tablet,1465,3
94474,US,Phone,433,2
94475,EU,Tablet,1415,2
94476,US,Laptop,1341,1
94477,EU,Monitor,1107,3
94478,India,Tablet,916,1
94479,US,Monitor,1461,3
94480,US,Laptop,322,3
94481,India,Monitor,986,4
94482,EU,Laptop,993,2
94483,EU,Phone,1319,2
94484,India,Laptop,1400,2
94485,EU,Tablet,1402,3
94486,India,Monitor,843,3
94487,US,Phone,445,2
94488,US,Phone,769,1
94489,EU,Tablet,386,1
94490,EU,Tablet,584,1
94491,EU,Phone,1234,4
94492,India,Tablet,1064,4
94493,India,Phone,252,2
94494,EU,Phone,1237,4
94495,EU,Monitor,297,4
94496,India,Phone,331,3
94497,EU,Monitor,306,2
94498,EU,Laptop,1112,1
94499,India,Phone,820,2
94500,India,Laptop,423,4
94501,EU,Monitor,229,3
94502,EU,Laptop,828,2
94503,India,Phone,898,2
94504,India,Tablet,731,1
94505,US,Phone,200,1
94506,EU,Phone,597,3
94507,US,Tablet,930,1
94508,EU,Phone,1271,1
94509,India,Laptop,1382,2
94510,US,Monitor,874,2
94511,US,Monitor,1192,1
94512,EU,Tablet,512,3
94513,US,Laptop,802,2
94514,US,Phone,1075,1
94515,India,Phone,200,1
94516,EU,Monitor,902,1
94517,EU,Phone,1319,4
94518,India,Monitor,351,1
94519,India,Tablet,1464,4
94520,India,Laptop,1336,4
94521,India,Laptop,417,1
94522,US,Monitor,925,4
94523,US,Tablet,1072,4
94524,EU,Monitor,834,3
94525,EU,Phone,267,2
94526,EU,Monitor,402,1
94527,EU,Laptop,1420,1
94528,India,Laptop,875,4
94529,US,Monitor,1454,1
94530,US,Phone,583,3
94531,EU,Tablet,673,1
94532,EU,Tablet,1366,3
94533,EU,Monitor,1176,1
94534,US,Tablet,308,2
94535,India,Monitor,1211,3
94536,EU,Tablet,993,2
94537,EU,Monitor,1446,4
94538,US,Laptop,1243,1
94539,EU,Phone,701,1
94540,India,Monitor,716,2
94541,EU,Monitor,1092,3
94542,US,Laptop,1125,3
94543,India,Monitor,717,3
94544,EU,Laptop,712,1
94545,EU,Monitor,1332,1
94546,India,Tablet,900,3
94547,US,Tablet,774,3
94548,EU,Monitor,636,1
94549,US,Monitor,429,3
94550,US,Monitor,1108,1
94551,EU,Tablet,214,4
94552,India,Laptop,729,1
94553,US,Tablet,1424,3
94554,US,Tablet,496,2
94555,US,Monitor,681,1
94556,EU,Tablet,1042,4
94557,EU,Monitor,1398,3
94558,US,Monitor,459,2
94559,EU,Phone,1067,1
94560,India,Tablet,413,4
94561,EU,Laptop,865,1
94562,EU,Phone,1142,1
94563,US,Laptop,1209,4
94564,US,Monitor,939,4
94565,India,Phone,632,2
94566,EU,Laptop,632,4
94567,EU,Phone,1234,1
94568,EU,Laptop,1354,1
94569,India,Monitor,590,1
94570,India,Monitor,774,2
94571,India,Phone,1094,2
94572,India,Phone,898,2
94573,EU,Laptop,1164,2
94574,US,Tablet,453,4
94575,India,Phone,227,2
94576,India,Phone,1364,1
94577,US,Laptop,911,4
94578,EU,Laptop,1454,1
94579,India,Phone,436,2
94580,US,Tablet,977,4
94581,EU,Laptop,742,3
94582,EU,Monitor,1130,4
94583,US,Tablet,287,1
94584,India,Monitor,402,4
94585,US,Monitor,947,4
94586,US,Tablet,766,4
94587,India,Tablet,1234,1
94588,India,Laptop,1024,3
94589,EU,Phone,585,2
94590,India,Monitor,1037,3
94591,India,Phone,1132,3
94592,EU,Monitor,954,4
94593,India,Monitor,1375,4
94594,EU,Laptop,967,1
94595,India,Tablet,1079,4
94596,India,Tablet,895,3
94597,US,Tablet,441,1
94598,EU,Monitor,764,4
94599,US,Phone,1184,3
94600,US,Monitor,1356,2
94601,India,Phone,800,1
94602,India,Monitor,679,4
94603,India,Laptop,794,3
94604,EU,Monitor,263,3
94605,EU,Tablet,1181,4
94606,India,Tablet,1466,4
94607,US,Monitor,1247,2
94608,US,Tablet,1331,2
94609,EU,Phone,323,1
94610,EU,Phone,1261,1
94611,India,Tablet,860,2
94612,US,Tablet,774,1
94613,India,Tablet,225,2
94614,India,Tablet,1110,1
94615,US,Laptop,1116,2
94616,EU,Monitor,1030,2
94617,EU,Phone,505,1
94618,US,Tablet,1450,1
94619,EU,Monitor,524,4
94620,EU,Monitor,884,2
94621,India,Laptop,1474,3
94622,EU,Laptop,230,2
94623,US,Laptop,1100,1
94624,US,Tablet,1170,2
94625,EU,Laptop,1139,2
94626,US,Phone,1085,4
94627,EU,Phone,883,4
94628,EU,Phone,704,1
94629,India,Monitor,1459,2
94630,India,Phone,1463,3
94631,EU,Laptop,759,4
94632,US,Phone,1479,2
94633,India,Laptop,242,4
94634,US,Laptop,1313,3
94635,India,Monitor,554,3
94636,US,Monitor,269,4
94637,US,Monitor,946,1
94638,India,Phone,1291,2
94639,EU,Tablet,832,1
94640,EU,Monitor,489,3
94641,India,Laptop,860,2
94642,India,Phone,425,1
94643,US,Tablet,685,2
94644,US,Phone,576,2
94645,US,Laptop,540,3
94646,EU,Monitor,1138,4
94647,EU,Laptop,1408,2
94648,India,Monitor,243,1
94649,US,Monitor,1008,4
94650,US,Laptop,403,3
94651,India,Tablet,779,2
94652,EU,Laptop,1013,1
94653,India,Tablet,1083,1
94654,India,Tablet,1292,4
94655,EU,Tablet,610,4
94656,India,Phone,896,1
94657,US,Phone,378,4
94658,EU,Tablet,698,2
94659,EU,Tablet,630,1
94660,US,Tablet,238,3
94661,EU,Phone,1397,4
94662,India,Phone,413,3
94663,US,Phone,741,2
94664,EU,Phone,1010,4
94665,US,Monitor,799,3
94666,US,Tablet,465,1
94667,India,Monitor,901,1
94668,EU,Monitor,370,4
94669,EU,Laptop,1071,4
94670,US,Tablet,970,4
94671,US,Monitor,699,2
94672,EU,Phone,970,2
94673,India,Phone,304,2
94674,India,Phone,568,1
94675,US,Monitor,551,3
94676,India,Phone,480,2
94677,US,Phone,806,1
94678,India,Phone,1306,2
94679,US,Phone,272,1
94680,US,Tablet,1455,3
94681,US,Laptop,853,1
94682,US,Phone,1275,3
94683,EU,Laptop,665,2
94684,EU,Phone,1043,2
94685,India,Monitor,698,4
94686,EU,Monitor,211,3
94687,EU,Tablet,963,2
94688,US,Monitor,1108,2
94689,US,Phone,945,1
94690,EU,Phone,1136,3
94691,India,Monitor,1027,2
94692,US,Monitor,1179,3
94693,India,Tablet,1259,4
94694,India,Phone,662,2
94695,India,Phone,583,2
94696,India,Laptop,1379,1
94697,US,Monitor,432,3
94698,EU,Tablet,942,3
94699,US,Tablet,1159,4
94700,India,Tablet,1416,1
94701,India,Phone,292,1
94702,US,Laptop,1245,1
94703,US,Tablet,334,1
94704,US,Phone,758,1
94705,US,Tablet,290,4
94706,India,Phone,1155,2
94707,US,Monitor,615,3
94708,India,Tablet,317,2
94709,US,Tablet,750,3
94710,US,Tablet,295,3
94711,India,Monitor,1066,4
94712,India,Tablet,1443,4
94713,India,Tablet,1377,3
94714,US,Laptop,1260,3
94715,US,Phone,542,1
94716,US,Laptop,1181,1
94717,US,Laptop,1284,2
94718,India,Tablet,699,1
94719,US,Monitor,549,4
94720,EU,Phone,1293,3
94721,US,Monitor,523,3
94722,US,Tablet,1127,2
94723,India,Laptop,1043,1
94724,US,Laptop,520,3
94725,India,Tablet,1344,2
94726,India,Phone,644,3
94727,US,Monitor,1378,1
94728,India,Monitor,1183,4
94729,US,Tablet,511,1
94730,India,Tablet,1270,1
94731,India,Phone,587,1
94732,India,Monitor,728,4
94733,India,Laptop,464,1
94734,US,Monitor,844,3
94735,EU,Laptop,544,3
94736,EU,Laptop,884,2
94737,US,Tablet,396,1
94738,India,Laptop,1314,4
94739,India,Laptop,1145,3
94740,EU,Tablet,264,4
94741,US,Laptop,734,1
94742,India,Tablet,928,4
94743,India,Monitor,340,2
94744,EU,Phone,519,2
94745,India,Monitor,1009,3
94746,EU,Monitor,956,3
94747,US,Phone,867,2
94748,US,Tablet,707,3
94749,EU,Tablet,272,1
94750,US,Laptop,1272,3
94751,EU,Monitor,680,1
94752,US,Tablet,719,1
94753,India,Phone,823,4
94754,EU,Phone,666,4
94755,India,Monitor,311,1
94756,US,Laptop,1373,1
94757,US,Monitor,780,3
94758,India,Laptop,549,2
94759,EU,Monitor,271,3
94760,India,Monitor,476,1
94761,India,Tablet,1266,2
94762,India,Tablet,252,4
94763,India,Monitor,1325,4
94764,India,Phone,504,1
94765,US,Tablet,890,3
94766,India,Tablet,752,4
94767,US,Phone,783,3
94768,US,Monitor,1238,2
94769,US,Tablet,468,1
94770,US,Tablet,291,2
94771,India,Phone,1313,4
94772,US,Laptop,252,4
94773,India,Laptop,381,4
94774,EU,Phone,913,2
94775,EU,Laptop,325,3
94776,EU,Laptop,833,1
94777,US,Laptop,556,1
94778,EU,Phone,493,3
94779,EU,Monitor,724,2
94780,US,Monitor,467,1
94781,India,Tablet,1004,4
94782,US,Phone,318,1
94783,EU,Laptop,1370,4
94784,India,Monitor,1391,2
94785,US,Tablet,1238,4
94786,US,Tablet,639,1
94787,India,Monitor,328,3
94788,EU,Laptop,825,2
94789,India,Tablet,828,4
94790,EU,Laptop,468,4
94791,India,Phone,1286,4
94792,EU,Phone,845,2
94793,India,Monitor,1260,2
94794,EU,Tablet,838,4
94795,India,Phone,886,4
94796,India,Tablet,707,4
94797,US,Monitor,941,4
94798,US,Tablet,1217,2
94799,US,Monitor,248,4
94800,EU,Tablet,1336,3
94801,India,Laptop,343,4
94802,India,Monitor,879,2
94803,EU,Laptop,1427,3
94804,EU,Tablet,264,1
94805,EU,Phone,585,1
94806,US,Monitor,1339,1
94807,US,Monitor,898,2
94808,India,Laptop,468,1
94809,EU,Tablet,864,1
94810,India,Monitor,1103,3
94811,EU,Laptop,548,4
94812,US,Laptop,274,1
94813,US,Phone,1484,3
94814,India,Phone,936,1
94815,India,Monitor,816,4
94816,US,Tablet,535,2
94817,EU,Monitor,847,1
94818,India,Monitor,743,1
94819,US,Tablet,765,3
94820,India,Phone,473,3
94821,EU,Laptop,925,3
94822,US,Phone,1130,4
94823,India,Monitor,1460,4
94824,EU,Monitor,732,4
94825,EU,Phone,1206,3
94826,US,Phone,558,2
94827,US,Monitor,936,4
94828,EU,Laptop,1022,3
94829,US,Phone,1324,4
94830,US,Tablet,594,2
94831,EU,Monitor,1325,4
94832,EU,Phone,797,1
94833,India,Phone,756,3
94834,India,Monitor,297,2
94835,EU,Phone,236,1
94836,EU,Monitor,764,2
94837,India,Tablet,780,2
94838,India,Monitor,1296,2
94839,India,Tablet,572,4
94840,India,Tablet,330,3
94841,India,Phone,1319,4
94842,India,Phone,500,1
94843,India,Tablet,430,2
94844,India,Tablet,1377,3
94845,EU,Laptop,1126,4
94846,India,Laptop,449,1
94847,EU,Monitor,773,3
94848,India,Monitor,950,1
94849,EU,Monitor,1293,3
94850,EU,Phone,1300,4
94851,EU,Laptop,1074,1
94852,India,Phone,912,3
94853,US,Phone,800,4
94854,EU,Laptop,594,3
94855,EU,Laptop,832,4
94856,US,Laptop,1170,2
94857,US,Phone,1030,1
94858,US,Monitor,644,3
94859,US,Phone,1297,2
94860,India,Tablet,1125,1
94861,EU,Monitor,795,2
94862,EU,Phone,492,3
94863,EU,Tablet,416,1
94864,US,Tablet,1379,1
94865,India,Tablet,1360,1
94866,US,Monitor,1316,2
94867,US,Tablet,1151,2
94868,EU,Monitor,998,4
94869,US,Tablet,660,1
94870,US,Monitor,845,3
94871,India,Phone,1087,1
94872,India,Tablet,600,4
94873,US,Laptop,543,1
94874,US,Phone,1270,2
94875,EU,Monitor,970,3
94876,US,Monitor,944,2
94877,US,Tablet,1363,2
94878,US,Phone,954,2
94879,EU,Phone,1158,4
94880,US,Tablet,1286,1
94881,India,Tablet,592,4
94882,India,Monitor,874,1
94883,India,Tablet,343,2
94884,US,Phone,1298,2
94885,EU,Phone,672,1
94886,India,Phone,1485,4
94887,US,Monitor,1387,3
94888,US,Phone,1164,3
94889,US,Monitor,1126,3
94890,EU,Tablet,398,2
94891,US,Tablet,345,1
94892,US,Laptop,266,1
94893,US,Phone,1309,3
94894,US,Phone,274,4
94895,EU,Monitor,1385,2
94896,EU,Phone,1458,3
94897,EU,Monitor,1330,3
94898,EU,Monitor,465,3
94899,EU,Laptop,967,4
94900,India,Tablet,1204,4
94901,India,Laptop,1204,1
94902,India,Monitor,1420,1
94903,US,Monitor,1165,3
94904,EU,Laptop,307,1
94905,India,Tablet,345,2
94906,EU,Laptop,366,4
94907,EU,Tablet,1211,4
94908,India,Laptop,640,4
94909,US,Laptop,725,4
94910,India,Tablet,1016,3
94911,EU,Tablet,331,1
94912,US,Tablet,404,2
94913,US,Phone,548,4
94914,US,Tablet,860,4
94915,EU,Laptop,1442,2
94916,US,Phone,828,4
94917,US,Laptop,930,1
94918,US,Phone,1458,1
94919,US,Phone,1061,1
94920,EU,Monitor,763,1
94921,India,Tablet,1479,2
94922,EU,Phone,1072,3
94923,India,Laptop,1177,4
94924,US,Tablet,523,1
94925,US,Laptop,716,4
94926,US,Laptop,396,2
94927,US,Monitor,1284,4
94928,India,Phone,473,2
94929,US,Tablet,460,2
94930,India,Laptop,411,4
94931,US,Tablet,1044,2
94932,EU,Tablet,221,3
94933,India,Phone,1317,3
94934,EU,Laptop,248,1
94935,US,Monitor,936,2
94936,India,Phone,211,1
94937,India,Phone,1224,2
94938,US,Monitor,569,2
94939,EU,Monitor,796,2
94940,EU,Monitor,270,1
94941,EU,Laptop,1480,1
94942,India,Tablet,1202,3
94943,EU,Laptop,1208,2
94944,India,Phone,990,2
94945,US,Monitor,1334,3
94946,EU,Laptop,1244,3
94947,India,Phone,564,2
94948,India,Monitor,1125,1
94949,US,Monitor,1297,3
94950,US,Tablet,752,2
94951,India,Tablet,1227,1
94952,EU,Phone,1046,1
94953,India,Phone,907,2
94954,US,Laptop,876,2
94955,India,Tablet,348,4
94956,US,Tablet,638,3
94957,India,Phone,749,4
94958,India,Phone,628,3
94959,EU,Tablet,734,1
94960,US,Laptop,734,1
94961,India,Laptop,1130,1
94962,EU,Phone,678,3
94963,EU,Tablet,228,3
94964,EU,Laptop,643,2
94965,EU,Laptop,619,2
94966,EU,Laptop,456,4
94967,India,Monitor,632,2
94968,US,Laptop,1234,3
94969,US,Monitor,263,3
94970,EU,Phone,1478,4
94971,US,Tablet,1498,1
94972,US,Laptop,1176,4
94973,EU,Phone,546,4
94974,India,Phone,1164,1
94975,India,Monitor,534,2
94976,US,Monitor,1133,4
94977,India,Phone,1329,1
94978,EU,Laptop,675,3
94979,India,Laptop,293,3
94980,US,Laptop,613,1
94981,US,Monitor,1346,3
94982,India,Phone,442,3
94983,EU,Monitor,1363,4
94984,EU,Monitor,1067,2
94985,US,Monitor,327,4
94986,India,Phone,256,3
94987,US,Phone,1278,4
94988,EU,Tablet,244,4
94989,US,Laptop,473,4
94990,US,Laptop,528,4
94991,India,Tablet,392,3
94992,US,Laptop,781,1
94993,EU,Phone,610,2
94994,India,Phone,1041,2
94995,India,Tablet,498,1
94996,EU,Tablet,501,1
94997,India,Monitor,316,4
94998,US,Tablet,1159,4
94999,US,Phone,1161,4
95000,EU,Tablet,1127,4
95001,EU,Monitor,633,1
95002,US,Phone,242,4
95003,US,Phone,373,4
95004,EU,Monitor,1003,2
95005,EU,Phone,870,4
95006,US,Monitor,488,4
95007,US,Phone,547,4
95008,India,Monitor,1003,2
95009,India,Tablet,914,4
95010,India,Tablet,751,3
95011,India,Laptop,759,1
95012,India,Phone,1027,2
95013,EU,Monitor,951,2
95014,US,Monitor,1134,4
95015,US,Tablet,793,2
95016,India,Tablet,1345,3
95017,India,Tablet,1152,1
95018,US,Tablet,292,1
95019,EU,Phone,410,2
95020,US,Monitor,329,1
95021,US,Laptop,280,1
95022,US,Monitor,935,1
95023,EU,Monitor,1237,1
95024,EU,Laptop,1159,2
95025,EU,Tablet,502,3
95026,US,Monitor,825,4
95027,US,Monitor,528,1
95028,India,Tablet,1497,4
95029,India,Monitor,674,4
95030,US,Tablet,481,3
95031,India,Phone,814,2
95032,India,Tablet,696,1
95033,EU,Tablet,773,3
95034,India,Phone,1261,3
95035,US,Monitor,1299,3
95036,US,Laptop,593,3
95037,US,Phone,1340,1
95038,EU,Tablet,1137,3
95039,EU,Monitor,1062,4
95040,EU,Laptop,306,3
95041,EU,Phone,942,4
95042,US,Phone,929,2
95043,India,Phone,366,4
95044,EU,Phone,402,4
95045,US,Laptop,1092,3
95046,EU,Monitor,385,4
95047,EU,Tablet,808,3
95048,EU,Tablet,603,4
95049,US,Laptop,829,3
95050,US,Tablet,880,4
95051,India,Laptop,689,2
95052,EU,Laptop,558,2
95053,US,Laptop,1009,2
95054,US,Laptop,1479,2
95055,India,Phone,1212,2
95056,India,Laptop,1444,3
95057,US,Monitor,548,1
95058,India,Laptop,797,4
95059,US,Laptop,840,2
95060,EU,Monitor,1298,2
95061,EU,Laptop,472,3
95062,EU,Phone,1070,2
95063,India,Phone,388,1
95064,US,Phone,385,2
95065,US,Tablet,969,1
95066,US,Tablet,784,3
95067,US,Monitor,330,4
95068,India,Monitor,1446,1
95069,India,Phone,1371,4
95070,India,Phone,1418,3
95071,US,Phone,555,1
95072,India,Tablet,616,1
95073,US,Monitor,1417,2
95074,EU,Laptop,274,1
95075,US,Phone,1252,2
95076,EU,Laptop,325,2
95077,EU,Tablet,416,1
95078,EU,Phone,1154,1
95079,India,Monitor,1376,4
95080,US,Laptop,932,4
95081,US,Tablet,903,1
95082,US,Monitor,572,2
95083,US,Phone,1093,4
95084,EU,Tablet,703,3
95085,US,Tablet,316,2
95086,India,Phone,1399,3
95087,India,Tablet,265,1
95088,India,Monitor,439,3
95089,US,Laptop,1034,3
95090,US,Laptop,868,2
95091,EU,Laptop,1186,4
95092,EU,Tablet,971,3
95093,India,Monitor,1215,2
95094,US,Monitor,411,3
95095,EU,Laptop,200,1
95096,EU,Laptop,1245,2
95097,EU,Tablet,1331,2
95098,US,Phone,520,2
95099,India,Monitor,1483,3
95100,US,Laptop,913,4
95101,India,Phone,697,3
95102,India,Monitor,281,4
95103,US,Laptop,870,1
95104,US,Phone,1298,3
95105,EU,Laptop,1353,2
95106,EU,Phone,501,4
95107,India,Phone,936,4
95108,India,Laptop,530,4
95109,EU,Phone,315,1
95110,India,Phone,1265,2
95111,India,Phone,314,1
95112,US,Laptop,1426,3
95113,US,Tablet,1106,2
95114,India,Phone,376,4
95115,US,Laptop,1216,3
95116,US,Monitor,1204,2
95117,EU,Phone,1469,4
95118,India,Tablet,1142,4
95119,US,Phone,999,1
95120,EU,Tablet,1492,3
95121,US,Tablet,522,1
95122,US,Phone,835,4
95123,US,Monitor,428,1
95124,EU,Tablet,950,4
95125,EU,Phone,1375,4
95126,EU,Tablet,794,1
95127,US,Phone,1390,4
95128,EU,Monitor,628,2
95129,US,Tablet,1442,1
95130,EU,Laptop,1211,3
95131,India,Tablet,214,4
95132,EU,Phone,1178,2
95133,India,Phone,443,2
95134,India,Monitor,1236,2
95135,India,Phone,254,2
95136,India,Tablet,1436,1
95137,US,Tablet,850,1
95138,India,Phone,742,4
95139,EU,Tablet,1404,2
95140,US,Phone,1125,4
95141,India,Monitor,1392,1
95142,US,Phone,1261,2
95143,India,Phone,483,1
95144,India,Tablet,838,2
95145,India,Monitor,1074,3
95146,US,Tablet,558,4
95147,US,Tablet,835,1
95148,India,Laptop,312,4
95149,EU,Monitor,1405,3
95150,EU,Laptop,1326,3
95151,US,Phone,803,2
95152,India,Tablet,1310,2
95153,EU,Phone,472,4
95154,India,Monitor,718,1
95155,US,Tablet,1150,4
95156,India,Phone,894,3
95157,India,Phone,1247,2
95158,US,Phone,1287,3
95159,India,Tablet,202,2
95160,US,Phone,758,1
95161,US,Monitor,456,1
95162,US,Tablet,1380,2
95163,US,Monitor,833,2
95164,EU,Tablet,743,4
95165,US,Monitor,797,1
95166,EU,Tablet,410,2
95167,US,Phone,920,4
95168,India,Phone,1233,4
95169,US,Tablet,1113,3
95170,India,Phone,982,2
95171,India,Monitor,587,3
95172,EU,Tablet,844,2
95173,EU,Phone,816,1
95174,US,Phone,1177,3
95175,EU,Phone,687,4
95176,US,Tablet,1172,2
95177,India,Laptop,641,4
95178,India,Tablet,814,1
95179,India,Monitor,587,4
95180,India,Monitor,740,1
95181,EU,Phone,1088,4
95182,EU,Laptop,1238,4
95183,US,Laptop,569,1
95184,EU,Tablet,1005,4
95185,US,Monitor,1397,3
95186,EU,Phone,1381,3
95187,India,Phone,648,1
95188,EU,Monitor,1037,1
95189,US,Tablet,1060,2
95190,EU,Monitor,1337,1
95191,India,Monitor,983,1
95192,EU,Monitor,575,2
95193,US,Tablet,409,4
95194,India,Monitor,1135,3
95195,EU,Monitor,230,4
95196,India,Phone,1183,2
95197,US,Tablet,799,3
95198,EU,Laptop,1261,1
95199,US,Phone,1185,2
95200,US,Monitor,929,1
95201,India,Laptop,1182,1
95202,India,Phone,1032,2
95203,India,Phone,940,1
95204,India,Monitor,304,3
95205,US,Phone,1204,4
95206,India,Phone,341,1
95207,US,Phone,1345,1
95208,India,Monitor,1032,2
95209,EU,Phone,1005,2
95210,India,Phone,1036,4
95211,India,Tablet,499,4
95212,EU,Tablet,427,2
95213,India,Monitor,1402,2
95214,India,Laptop,230,4
95215,India,Tablet,1346,1
95216,US,Laptop,1091,3
95217,EU,Tablet,502,1
95218,India,Phone,313,1
95219,India,Tablet,529,3
95220,US,Laptop,784,1
95221,US,Monitor,1092,4
95222,EU,Phone,1092,1
95223,US,Tablet,1166,4
95224,EU,Phone,693,1
95225,US,Phone,1416,2
95226,US,Monitor,474,1
95227,US,Laptop,202,3
95228,US,Phone,1432,3
95229,US,Phone,1394,2
95230,US,Monitor,1355,4
95231,US,Laptop,665,3
95232,EU,Monitor,1261,2
95233,EU,Monitor,498,1
95234,US,Monitor,1202,1
95235,India,Monitor,778,4
95236,India,Phone,339,4
95237,EU,Tablet,263,3
95238,India,Monitor,865,3
95239,US,Monitor,1490,4
95240,EU,Monitor,493,3
95241,India,Tablet,709,2
95242,India,Monitor,853,1
95243,US,Monitor,369,3
95244,India,Laptop,926,4
95245,EU,Tablet,1493,3
95246,India,Monitor,1167,1
95247,EU,Monitor,946,4
95248,EU,Monitor,236,3
95249,India,Laptop,1158,3
95250,India,Monitor,968,4
95251,US,Phone,331,3
95252,India,Tablet,330,4
95253,US,Monitor,373,4
95254,US,Laptop,951,4
95255,EU,Phone,1078,4
95256,US,Tablet,646,1
95257,EU,Tablet,1003,4
95258,India,Monitor,991,3
95259,India,Laptop,1428,4
95260,India,Tablet,1374,2
95261,US,Phone,748,4
95262,EU,Tablet,1298,1
95263,India,Monitor,1329,4
95264,EU,Phone,556,3
95265,India,Monitor,1393,3
95266,US,Tablet,267,4
95267,US,Laptop,1305,1
95268,India,Laptop,451,3
95269,India,Laptop,1096,1
95270,EU,Phone,1077,2
95271,US,Laptop,640,2
95272,US,Monitor,204,3
95273,US,Monitor,802,3
95274,India,Laptop,897,3
95275,US,Monitor,881,2
95276,India,Monitor,240,1
95277,EU,Monitor,957,1
95278,India,Laptop,1020,3
95279,EU,Phone,583,1
95280,US,Laptop,670,2
95281,India,Tablet,399,2
95282,US,Tablet,1324,2
95283,India,Laptop,542,2
95284,US,Laptop,1049,2
95285,US,Monitor,259,3
95286,EU,Phone,905,2
95287,India,Laptop,849,3
95288,US,Tablet,1020,1
95289,EU,Laptop,1473,3
